Frequency,Asset,Model,Value,What
1h,ETHUSDT_1h,MLPClassifier,"{0: 0.5416666666666666, 1: 0.4583333333333333}",DESBALANCEO REAL VAL
1h,ETHUSDT_1h,MLPClassifier,"{0: 0.55, 1: 0.45}",DESBALANCEO PREDICCIÓN VAL
1h,ETHUSDT_1h,MLPClassifier,0.49286611117452345,FINAL TEST
1h,ETHUSDT_1h,MLPClassifier,0.35100895904916984,F1 FINAL TEST
1h,ETHUSDT_1h,MLPClassifier,"{1: 0.5111288665677434, 0: 0.4888711334322566}",DESBALANCEO REAL
1h,ETHUSDT_1h,MLPClassifier,"{0: 0.9786554046341742, 1: 0.02134459536582582}",DESBALANCEO PREDICCIÓN
1h,XRPUSDT_1h,MLPClassifier,0.4237039305569591,F1 VALIDATION
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.5583333333333333, 1: 0.44166666666666665}",DESBALANCEO REAL VAL
1h,XRPUSDT_1h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,XRPUSDT_1h,MLPClassifier,0.46070231544246953,F1 VALIDATION
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.5583333333333333, 1: 0.44166666666666665}",DESBALANCEO REAL VAL
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.7416666666666667, 1: 0.25833333333333336}",DESBALANCEO PREDICCIÓN VAL
1h,XRPUSDT_1h,MLPClassifier,0.49225032428919135,F1 VALIDATION
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.5583333333333333, 1: 0.44166666666666665}",DESBALANCEO REAL VAL
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO PREDICCIÓN VAL
1h,XRPUSDT_1h,MLPClassifier,0.5398734849076398,F1 VALIDATION
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.5583333333333333, 1: 0.44166666666666665}",DESBALANCEO REAL VAL
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.5, 1: 0.5}",DESBALANCEO PREDICCIÓN VAL
1h,XRPUSDT_1h,MLPClassifier,0.4190442228544372,F1 VALIDATION
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.5583333333333333, 1: 0.44166666666666665}",DESBALANCEO REAL VAL
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.9333333333333333, 1: 0.06666666666666667}",DESBALANCEO PREDICCIÓN VAL
1h,XRPUSDT_1h,MLPClassifier,0.4630891504850451,F1 VALIDATION
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.5583333333333333, 1: 0.44166666666666665}",DESBALANCEO REAL VAL
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.7916666666666666, 1: 0.20833333333333334}",DESBALANCEO PREDICCIÓN VAL
1h,XRPUSDT_1h,MLPClassifier,0.4101700424532539,F1 VALIDATION
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.5583333333333333, 1: 0.44166666666666665}",DESBALANCEO REAL VAL
1h,XRPUSDT_1h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,XRPUSDT_1h,MLPClassifier,0.5096454334645015,F1 VALIDATION
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.5583333333333333, 1: 0.44166666666666665}",DESBALANCEO REAL VAL
1h,XRPUSDT_1h,MLPClassifier,"{1: 0.6416666666666667, 0: 0.35833333333333334}",DESBALANCEO PREDICCIÓN VAL
1h,XRPUSDT_1h,MLPClassifier,0.5182324542612797,F1 VALIDATION
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.5583333333333333, 1: 0.44166666666666665}",DESBALANCEO REAL VAL
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.85, 1: 0.15}",DESBALANCEO PREDICCIÓN VAL
1h,XRPUSDT_1h,MLPClassifier,0.49941816224149366,F1 VALIDATION
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.5583333333333333, 1: 0.44166666666666665}",DESBALANCEO REAL VAL
1h,XRPUSDT_1h,MLPClassifier,"{0: 0.525, 1: 0.475}",DESBALANCEO PREDICCIÓN VAL
1h,XRPUSDT_1h,MLPClassifier,0.500285355553019,FINAL TEST
1h,XRPUSDT_1h,MLPClassifier,0.34940965303121896,F1 FINAL TEST
1h,XRPUSDT_1h,MLPClassifier,"{1: 0.5010843511014724, 0: 0.4989156488985276}",DESBALANCEO REAL
1h,XRPUSDT_1h,MLPClassifier,"{1: 0.9804816801734961, 0: 0.019518319826503823}",DESBALANCEO PREDICCIÓN
1h,BNBUSDT_1h,MLPClassifier,0.44458556462137544,F1 VALIDATION
1h,BNBUSDT_1h,MLPClassifier,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
1h,BNBUSDT_1h,MLPClassifier,"{1: 0.7083333333333334, 0: 0.2916666666666667}",DESBALANCEO PREDICCIÓN VAL
1h,BNBUSDT_1h,MLPClassifier,0.3409388237614686,F1 VALIDATION
1h,BNBUSDT_1h,MLPClassifier,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
1h,BNBUSDT_1h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,BNBUSDT_1h,MLPClassifier,0.4327110861459971,F1 VALIDATION
1h,BNBUSDT_1h,MLPClassifier,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
1h,BNBUSDT_1h,MLPClassifier,"{1: 0.6833333333333333, 0: 0.31666666666666665}",DESBALANCEO PREDICCIÓN VAL
1h,BNBUSDT_1h,MLPClassifier,0.49756796077940296,F1 VALIDATION
1h,BNBUSDT_1h,MLPClassifier,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
1h,BNBUSDT_1h,MLPClassifier,"{1: 0.55, 0: 0.45}",DESBALANCEO PREDICCIÓN VAL
1h,BNBUSDT_1h,MLPClassifier,0.3739180866467214,F1 VALIDATION
1h,BNBUSDT_1h,MLPClassifier,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
1h,BNBUSDT_1h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,BNBUSDT_1h,MLPClassifier,0.46365780476201923,F1 VALIDATION
1h,BNBUSDT_1h,MLPClassifier,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
1h,BNBUSDT_1h,MLPClassifier,"{1: 0.9916666666666667, 0: 0.008333333333333333}",DESBALANCEO PREDICCIÓN VAL
1h,BNBUSDT_1h,MLPClassifier,0.34069547775386405,F1 VALIDATION
1h,BNBUSDT_1h,MLPClassifier,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
1h,BNBUSDT_1h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,BNBUSDT_1h,MLPClassifier,0.47236192272937216,F1 VALIDATION
1h,BNBUSDT_1h,MLPClassifier,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
1h,BNBUSDT_1h,MLPClassifier,"{1: 0.625, 0: 0.375}",DESBALANCEO PREDICCIÓN VAL
1h,BNBUSDT_1h,MLPClassifier,0.4130270149646565,F1 VALIDATION
1h,BNBUSDT_1h,MLPClassifier,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
1h,BNBUSDT_1h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,BNBUSDT_1h,MLPClassifier,0.4560200641158148,F1 VALIDATION
1h,BNBUSDT_1h,MLPClassifier,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
1h,BNBUSDT_1h,MLPClassifier,"{1: 0.7916666666666666, 0: 0.20833333333333334}",DESBALANCEO PREDICCIÓN VAL
1h,BNBUSDT_1h,MLPClassifier,0.502454057755964,FINAL TEST
1h,BNBUSDT_1h,MLPClassifier,0.48236315730939494,F1 FINAL TEST
1h,BNBUSDT_1h,MLPClassifier,"{1: 0.5252825019974888, 0: 0.4747174980025111}",DESBALANCEO REAL
1h,BNBUSDT_1h,MLPClassifier,"{0: 0.7222919758018491, 1: 0.2777080241981509}",DESBALANCEO PREDICCIÓN
1h,SOLUSDT_1h,MLPClassifier,0.4275726780546627,F1 VALIDATION
1h,SOLUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,SOLUSDT_1h,MLPClassifier,"{0: 0.8583333333333333, 1: 0.14166666666666666}",DESBALANCEO PREDICCIÓN VAL
1h,SOLUSDT_1h,MLPClassifier,0.3866289538566232,F1 VALIDATION
1h,SOLUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,SOLUSDT_1h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,SOLUSDT_1h,MLPClassifier,0.5062606314437088,F1 VALIDATION
1h,SOLUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,SOLUSDT_1h,MLPClassifier,"{0: 0.55, 1: 0.45}",DESBALANCEO PREDICCIÓN VAL
1h,SOLUSDT_1h,MLPClassifier,0.4364379561778355,F1 VALIDATION
1h,SOLUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,SOLUSDT_1h,MLPClassifier,"{1: 0.9583333333333334, 0: 0.041666666666666664}",DESBALANCEO PREDICCIÓN VAL
1h,SOLUSDT_1h,MLPClassifier,0.41289089691240816,F1 VALIDATION
1h,SOLUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,SOLUSDT_1h,MLPClassifier,"{0: 0.6833333333333333, 1: 0.31666666666666665}",DESBALANCEO PREDICCIÓN VAL
1h,SOLUSDT_1h,MLPClassifier,0.46094469185403086,F1 VALIDATION
1h,SOLUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,SOLUSDT_1h,MLPClassifier,"{0: 0.55, 1: 0.45}",DESBALANCEO PREDICCIÓN VAL
1h,SOLUSDT_1h,MLPClassifier,0.46358802482130645,F1 VALIDATION
1h,SOLUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,SOLUSDT_1h,MLPClassifier,"{1: 0.6, 0: 0.4}",DESBALANCEO PREDICCIÓN VAL
1h,SOLUSDT_1h,MLPClassifier,0.4536314300215306,F1 VALIDATION
1h,SOLUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,SOLUSDT_1h,MLPClassifier,"{0: 0.8333333333333334, 1: 0.16666666666666666}",DESBALANCEO PREDICCIÓN VAL
1h,SOLUSDT_1h,MLPClassifier,0.3498045155050803,F1 VALIDATION
1h,SOLUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,SOLUSDT_1h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,SOLUSDT_1h,MLPClassifier,0.4219795769671656,F1 VALIDATION
1h,SOLUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,SOLUSDT_1h,MLPClassifier,"{0: 0.8166666666666667, 1: 0.18333333333333332}",DESBALANCEO PREDICCIÓN VAL
1h,SOLUSDT_1h,MLPClassifier,0.5079328843739299,FINAL TEST
1h,SOLUSDT_1h,MLPClassifier,0.5074369273092563,F1 FINAL TEST
1h,SOLUSDT_1h,MLPClassifier,"{1: 0.5071338888254765, 0: 0.49286611117452345}",DESBALANCEO REAL
1h,SOLUSDT_1h,MLPClassifier,"{0: 0.5388654263211962, 1: 0.4611345736788038}",DESBALANCEO PREDICCIÓN
1h,ADAUSDT_1h,MLPClassifier,0.41014321875305526,F1 VALIDATION
1h,ADAUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,ADAUSDT_1h,MLPClassifier,"{0: 0.85, 1: 0.15}",DESBALANCEO PREDICCIÓN VAL
1h,ADAUSDT_1h,MLPClassifier,0.39011087429433894,F1 VALIDATION
1h,ADAUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,ADAUSDT_1h,MLPClassifier,"{0: 0.9166666666666666, 1: 0.08333333333333333}",DESBALANCEO PREDICCIÓN VAL
1h,ADAUSDT_1h,MLPClassifier,0.4592870625248606,F1 VALIDATION
1h,ADAUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,ADAUSDT_1h,MLPClassifier,"{1: 0.6833333333333333, 0: 0.31666666666666665}",DESBALANCEO PREDICCIÓN VAL
1h,ADAUSDT_1h,MLPClassifier,0.45574857518298517,F1 VALIDATION
1h,ADAUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,ADAUSDT_1h,MLPClassifier,"{0: 0.625, 1: 0.375}",DESBALANCEO PREDICCIÓN VAL
1h,ADAUSDT_1h,MLPClassifier,0.39600961483863684,F1 VALIDATION
1h,ADAUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,ADAUSDT_1h,MLPClassifier,"{0: 0.925, 1: 0.075}",DESBALANCEO PREDICCIÓN VAL
1h,ADAUSDT_1h,MLPClassifier,0.49264339812326907,F1 VALIDATION
1h,ADAUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,ADAUSDT_1h,MLPClassifier,"{1: 0.55, 0: 0.45}",DESBALANCEO PREDICCIÓN VAL
1h,ADAUSDT_1h,MLPClassifier,0.3807567359110805,F1 VALIDATION
1h,ADAUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,ADAUSDT_1h,MLPClassifier,"{0: 0.975, 1: 0.025}",DESBALANCEO PREDICCIÓN VAL
1h,ADAUSDT_1h,MLPClassifier,0.4054920981533191,F1 VALIDATION
1h,ADAUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,ADAUSDT_1h,MLPClassifier,"{1: 0.9166666666666666, 0: 0.08333333333333333}",DESBALANCEO PREDICCIÓN VAL
1h,ADAUSDT_1h,MLPClassifier,0.33046708623881005,F1 VALIDATION
1h,ADAUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,ADAUSDT_1h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,ADAUSDT_1h,MLPClassifier,0.373722919637856,F1 VALIDATION
1h,ADAUSDT_1h,MLPClassifier,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
1h,ADAUSDT_1h,MLPClassifier,"{0: 0.7416666666666667, 1: 0.25833333333333336}",DESBALANCEO PREDICCIÓN VAL
1h,ADAUSDT_1h,MLPClassifier,0.508503595479968,FINAL TEST
1h,ADAUSDT_1h,MLPClassifier,0.49664001177593026,F1 FINAL TEST
1h,ADAUSDT_1h,MLPClassifier,"{0: 0.5114712932313663, 1: 0.4885287067686337}",DESBALANCEO REAL
1h,ADAUSDT_1h,MLPClassifier,"{0: 0.6420499942928889, 1: 0.35795000570711105}",DESBALANCEO PREDICCIÓN
1h,TRXUSDT_1h,MLPClassifier,0.4748221882506357,F1 VALIDATION
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.7583333333333333, 0: 0.24166666666666667}",DESBALANCEO PREDICCIÓN VAL
1h,TRXUSDT_1h,MLPClassifier,0.4360738284272359,F1 VALIDATION
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.7, 0: 0.3}",DESBALANCEO PREDICCIÓN VAL
1h,TRXUSDT_1h,MLPClassifier,0.45132106938878785,F1 VALIDATION
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.975, 0: 0.025}",DESBALANCEO PREDICCIÓN VAL
1h,TRXUSDT_1h,MLPClassifier,0.47839479754170744,F1 VALIDATION
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.9166666666666666, 0: 0.08333333333333333}",DESBALANCEO PREDICCIÓN VAL
1h,TRXUSDT_1h,MLPClassifier,0.4595040840656007,F1 VALIDATION
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.7333333333333333, 0: 0.26666666666666666}",DESBALANCEO PREDICCIÓN VAL
1h,TRXUSDT_1h,MLPClassifier,0.3534906809228927,F1 VALIDATION
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
1h,TRXUSDT_1h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,TRXUSDT_1h,MLPClassifier,0.3534906809228927,F1 VALIDATION
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
1h,TRXUSDT_1h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,TRXUSDT_1h,MLPClassifier,0.4006380907184831,F1 VALIDATION
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
1h,TRXUSDT_1h,MLPClassifier,"{0: 0.975, 1: 0.025}",DESBALANCEO PREDICCIÓN VAL
1h,TRXUSDT_1h,MLPClassifier,0.4328868443857511,F1 VALIDATION
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.9333333333333333, 0: 0.06666666666666667}",DESBALANCEO PREDICCIÓN VAL
1h,TRXUSDT_1h,MLPClassifier,0.482766796117507,F1 VALIDATION
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.7416666666666667, 0: 0.25833333333333336}",DESBALANCEO PREDICCIÓN VAL
1h,TRXUSDT_1h,MLPClassifier,0.5325876041547769,FINAL TEST
1h,TRXUSDT_1h,MLPClassifier,0.347508751024056,F1 FINAL TEST
1h,TRXUSDT_1h,MLPClassifier,"{1: 0.5325876041547769, 0: 0.46741239584522315}",DESBALANCEO REAL
1h,TRXUSDT_1h,MLPClassifier,{1: 1.0},DESBALANCEO PREDICCIÓN
1h,LINKUSDT_1h,MLPClassifier,0.4503358794091434,F1 VALIDATION
1h,LINKUSDT_1h,MLPClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,MLPClassifier,"{1: 0.725, 0: 0.275}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,MLPClassifier,0.5023968221775432,F1 VALIDATION
1h,LINKUSDT_1h,MLPClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,MLPClassifier,"{0: 0.7916666666666666, 1: 0.20833333333333334}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,MLPClassifier,0.5042691187694268,F1 VALIDATION
1h,LINKUSDT_1h,MLPClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,MLPClassifier,"{1: 0.7916666666666666, 0: 0.20833333333333334}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,MLPClassifier,0.4282139170888552,F1 VALIDATION
1h,LINKUSDT_1h,MLPClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,MLPClassifier,0.41146338555314366,F1 VALIDATION
1h,LINKUSDT_1h,MLPClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,MLPClassifier,"{0: 0.9916666666666667, 1: 0.008333333333333333}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,MLPClassifier,0.32342123762001174,F1 VALIDATION
1h,LINKUSDT_1h,MLPClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,MLPClassifier,0.4295944732755458,F1 VALIDATION
1h,LINKUSDT_1h,MLPClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,MLPClassifier,"{1: 0.8166666666666667, 0: 0.18333333333333332}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,MLPClassifier,0.4151657828772537,F1 VALIDATION
1h,LINKUSDT_1h,MLPClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,MLPClassifier,"{0: 0.8833333333333333, 1: 0.11666666666666667}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,MLPClassifier,0.4437784204252863,F1 VALIDATION
1h,LINKUSDT_1h,MLPClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,MLPClassifier,"{1: 0.7333333333333333, 0: 0.26666666666666666}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,MLPClassifier,0.45255027914977475,F1 VALIDATION
1h,LINKUSDT_1h,MLPClassifier,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
1h,LINKUSDT_1h,MLPClassifier,"{1: 0.7, 0: 0.3}",DESBALANCEO PREDICCIÓN VAL
1h,LINKUSDT_1h,MLPClassifier,0.49275196895331586,FINAL TEST
1h,LINKUSDT_1h,MLPClassifier,0.44829374405696065,F1 FINAL TEST
1h,LINKUSDT_1h,MLPClassifier,"{0: 0.5056500399497774, 1: 0.4943499600502226}",DESBALANCEO REAL
1h,LINKUSDT_1h,MLPClassifier,"{1: 0.78952174409314, 0: 0.21047825590685995}",DESBALANCEO PREDICCIÓN
1h,AVAXUSDT_1h,MLPClassifier,0.39370892385882383,F1 VALIDATION
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.775, 1: 0.225}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,MLPClassifier,0.37361969269878453,F1 VALIDATION
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,MLPClassifier,0.4079789668246126,F1 VALIDATION
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.625, 1: 0.375}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,MLPClassifier,0.39606058892268603,F1 VALIDATION
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,MLPClassifier,"{1: 0.6666666666666666, 0: 0.3333333333333333}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,MLPClassifier,0.3235795649335665,F1 VALIDATION
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,MLPClassifier,0.49749260273672274,F1 VALIDATION
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.5583333333333333, 1: 0.44166666666666665}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,MLPClassifier,0.42277273141707183,F1 VALIDATION
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,MLPClassifier,"{1: 0.9666666666666667, 0: 0.03333333333333333}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,MLPClassifier,0.3295192202376152,F1 VALIDATION
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,MLPClassifier,0.4393067536525793,F1 VALIDATION
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.525, 1: 0.475}",DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,MLPClassifier,0.3370725897246022,F1 VALIDATION
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
1h,AVAXUSDT_1h,MLPClassifier,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
1h,AVAXUSDT_1h,MLPClassifier,0.5224289464672982,FINAL TEST
1h,AVAXUSDT_1h,MLPClassifier,0.46288574583868597,F1 FINAL TEST
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.513982422097934, 1: 0.48601757790206596}",DESBALANCEO REAL
1h,AVAXUSDT_1h,MLPClassifier,"{0: 0.8189704371647072, 1: 0.18102956283529278}",DESBALANCEO PREDICCIÓN
1h,BTCUSDT_1h,RandomForestClassifier,0.5204824009144557,F1 VALIDATION
1h,BTCUSDT_1h,RandomForestClassifier,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
1h,BTCUSDT_1h,RandomForestClassifier,"{0: 0.675, 1: 0.325}",DESBALANCEO PREDICCIÓN VAL
1h,BTCUSDT_1h,RandomForestClassifier,0.5153665293624551,F1 VALIDATION
1h,BTCUSDT_1h,RandomForestClassifier,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
1h,BTCUSDT_1h,RandomForestClassifier,"{0: 0.6916666666666667, 1: 0.30833333333333335}",DESBALANCEO PREDICCIÓN VAL
1h,BTCUSDT_1h,RandomForestClassifier,0.5247812631488381,F1 VALIDATION
1h,BTCUSDT_1h,RandomForestClassifier,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
