timestamp,BTCUSDT_1d,ETHUSDT_1d,XRPUSDT_1d,BNBUSDT_1d,SOLUSDT_1d,ADAUSDT_1d,TRXUSDT_1d,LINKUSDT_1d,AVAXUSDT_1d
2023-06-16,26345.0,1717.92,0.4759,239.3,15.31,0.2632,0.07053,5.324,11.55
2023-06-17,26516.99,1727.76,0.4794,244.5,15.64,0.2667,0.07164,5.279,11.62
2023-06-18,26339.97,1720.95,0.4868,244.1,15.45,0.261,0.07016,5.156,11.34
2023-06-19,26844.35,1737.11,0.4936,243.1,16.1,0.2634,0.06999,5.133,11.47
2023-06-20,28307.99,1791.99,0.4929,247.7,16.64,0.2705,0.07057,5.267,12.12
2023-06-21,29993.89,1889.11,0.4999,248.8,17.23,0.2862,0.07233,5.556,12.9
2023-06-22,29884.92,1872.01,0.4938,240.8,16.62,0.2899,0.07226,5.558,12.65
2023-06-23,30688.5,1892.63,0.4961,244.3,17.13,0.2966,0.07315,6.07,13.29
2023-06-24,30527.43,1874.96,0.4865,236.4,16.64,0.2892,0.0722,6.133,13.01
2023-06-25,30462.66,1898.8,0.4903,238.8,16.96,0.2921,0.07313,6.157,13.44
2023-06-26,30267.99,1858.97,0.479,236.1,16.27,0.2805,0.07383,6.057,13.15
2023-06-27,30692.44,1889.58,0.4838,237.5,16.63,0.2867,0.07432,6.198,13.2
2023-06-28,30077.41,1828.02,0.4647,230.6,15.97,0.2669,0.07375,5.815,12.34
2023-06-29,30447.31,1851.99,0.4747,233.1,17.99,0.2752,0.07445,5.891,12.67
2023-06-30,30472.0,1933.79,0.4729,240.3,18.86,0.2869,0.0762,6.313,13.03
2023-07-01,30585.9,1924.5,0.4732,247.9,18.7,0.2924,0.07726,6.503,12.99
2023-07-02,30617.03,1937.48,0.4845,246.5,19.45,0.2916,0.07603,6.54,13.13
2023-07-03,31156.2,1955.54,0.489,246.5,19.26,0.2967,0.07731,6.628,13.25
2023-07-04,30766.51,1936.2,0.4872,242.5,19.13,0.2924,0.07703,6.521,13.04
2023-07-05,30504.81,1910.36,0.4777,238.9,19.0,0.2839,0.07707,6.299,12.67
2023-07-06,29895.43,1846.17,0.4622,232.2,19.61,0.2784,0.07711,6.08,12.37
2023-07-07,30344.7,1870.91,0.4687,235.6,21.5,0.2844,0.07882,6.156,12.74
2023-07-08,30284.63,1865.24,0.4704,236.3,21.81,0.2907,0.08007,6.196,13.64
2023-07-09,30160.71,1862.8,0.468,234.1,21.32,0.2844,0.07748,6.15,13.58
2023-07-10,30411.57,1880.4,0.478,246.2,21.3,0.2878,0.07754,6.167,13.39
2023-07-11,30622.1,1878.3,0.4753,248.6,22.07,0.2927,0.07734,6.206,13.27
2023-07-12,30380.0,1871.82,0.471,243.9,21.94,0.289,0.07784,6.252,13.01
2023-07-13,31454.23,2004.49,0.8153,256.1,26.01,0.3567,0.08171,7.124,14.11
2023-07-14,30312.01,1937.83,0.7179,248.1,26.67,0.3277,0.07988,6.958,14.64
2023-07-15,30289.52,1931.41,0.7145,251.1,27.46,0.326,0.08082,6.918,14.84
2023-07-16,30231.99,1922.11,0.7468,242.3,27.42,0.3146,0.0798,6.607,14.29
2023-07-17,30138.0,1911.2,0.7374,244.1,26.8,0.3118,0.07997,7.186,14.4
2023-07-18,29859.13,1897.21,0.7779,240.2,25.54,0.3095,0.07978,6.911,13.8
2023-07-19,29909.21,1888.63,0.8199,240.8,26.31,0.3226,0.08031,6.915,13.99
2023-07-20,29800.0,1891.59,0.7942,242.8,25.38,0.3161,0.08073,8.361,13.88
2023-07-21,29901.72,1891.73,0.7713,243.7,25.5,0.3127,0.08043,8.133,13.98
2023-07-22,29794.0,1866.52,0.7331,241.1,24.52,0.31,0.0839,7.881,13.53
2023-07-23,30083.75,1888.73,0.7384,242.5,24.76,0.3171,0.08337,7.89,13.54
2023-07-24,29176.5,1850.0,0.7021,238.9,23.37,0.3053,0.08148,7.586,13.11
2023-07-25,29228.91,1857.66,0.7089,237.7,23.27,0.3037,0.0819,7.392,13.33
2023-07-26,29351.96,1872.0,0.7161,239.0,25.17,0.3069,0.08242,7.742,13.27
2023-07-27,29222.78,1861.28,0.7139,240.6,25.1,0.3077,0.08265,7.989,13.15
2023-07-28,29314.14,1874.19,0.712,241.9,24.82,0.3099,0.08506,7.77,13.22
2023-07-29,29352.9,1880.46,0.7121,242.4,25.17,0.313,0.08322,7.842,13.23
2023-07-30,29281.09,1861.79,0.7046,242.5,24.25,0.3156,0.07999,7.555,13.12
2023-07-31,29232.25,1856.14,0.6976,241.0,23.73,0.307,0.07792,7.547,12.82
2023-08-01,29705.99,1873.47,0.7069,247.7,24.05,0.3103,0.07866,7.641,12.89
2023-08-02,29186.01,1839.9,0.685,240.7,23.15,0.2993,0.07632,7.351,12.55
2023-08-03,29193.64,1835.81,0.663,241.1,22.65,0.2922,0.07714,7.125,12.44
2023-08-04,29113.99,1830.23,0.6356,241.7,22.8,0.2935,0.07679,7.143,12.41
2023-08-05,29072.13,1836.48,0.6288,243.2,22.65,0.2938,0.07754,7.231,12.45
2023-08-06,29088.42,1830.28,0.624,243.2,23.2,0.2923,0.07699,7.102,12.59
2023-08-07,29211.06,1829.1,0.6236,242.1,23.12,0.291,0.07685,7.324,12.47
2023-08-08,29770.42,1856.3,0.6418,245.2,24.22,0.2974,0.07677,7.461,12.68
2023-08-09,29581.99,1855.35,0.6433,243.8,24.38,0.3013,0.07674,7.678,12.62
2023-08-10,29455.75,1852.47,0.6331,241.5,24.62,0.2965,0.07734,7.619,12.48
2023-08-11,29426.03,1848.84,0.6318,239.7,24.62,0.2933,0.07723,7.492,12.44
2023-08-12,29430.17,1849.93,0.6276,240.3,24.91,0.2919,0.07751,7.442,12.39
2023-08-13,29303.84,1840.73,0.6256,240.2,24.23,0.2894,0.07711,7.369,12.27
2023-08-14,29430.93,1845.5,0.6343,240.4,25.18,0.2906,0.07748,7.412,12.37
2023-08-15,29200.0,1828.98,0.6104,236.7,23.9,0.282,0.07634,7.043,11.83
2023-08-16,28730.51,1807.81,0.5889,232.0,22.82,0.2747,0.07465,6.762,11.38
2023-08-17,26623.41,1681.49,0.5064,218.1,21.66,0.2553,0.07265,6.189,10.57
2023-08-18,26054.0,1661.59,0.5062,216.1,21.34,0.264,0.07297,6.176,10.81
2023-08-19,26100.01,1669.67,0.5199,216.8,21.9,0.2688,0.07408,6.181,10.81
2023-08-20,26189.99,1685.24,0.5384,216.5,21.77,0.2703,0.07591,6.22,10.86
2023-08-21,26126.92,1667.55,0.5245,210.4,21.2,0.2628,0.0751,6.174,10.36
2023-08-22,26056.0,1634.99,0.521,210.9,20.59,0.2588,0.07548,6.112,10.15
2023-08-23,26432.72,1679.61,0.5301,216.6,21.74,0.2681,0.0776,6.352,10.33
2023-08-24,26180.05,1661.16,0.5187,219.0,21.06,0.2659,0.07664,6.084,10.12
2023-08-25,26060.01,1653.8,0.5258,218.4,20.42,0.2612,0.07724,6.014,10.04
2023-08-26,26017.37,1647.04,0.5231,216.5,20.29,0.261,0.07745,6.006,10.09
2023-08-27,26101.77,1658.33,0.5236,218.4,20.79,0.2634,0.07755,6.03,10.2
2023-08-28,26120.0,1653.08,0.5232,218.8,20.56,0.2676,0.07634,5.981,10.37
2023-08-29,27716.34,1729.42,0.5398,226.9,21.79,0.2726,0.07732,6.194,10.81
2023-08-30,27299.99,1705.23,0.5284,223.8,20.82,0.2654,0.07562,5.925,10.41
2023-08-31,25940.78,1645.76,0.511,216.7,19.74,0.2554,0.07673,5.879,9.98
2023-09-01,25805.05,1629.12,0.498,213.7,19.33,0.2551,0.07608,5.941,9.92
2023-09-02,25869.51,1637.03,0.4988,214.4,19.5,0.2562,0.07702,5.972,9.92
2023-09-03,25971.21,1635.84,0.5047,214.4,19.57,0.2559,0.07703,6.027,9.88
2023-09-04,25826.02,1630.51,0.5087,215.2,19.52,0.2561,0.07751,6.012,9.81
2023-09-05,25792.1,1634.45,0.5056,214.6,20.26,0.2578,0.07746,6.137,9.91
2023-09-06,25759.95,1633.15,0.5033,215.2,19.64,0.2577,0.07893,6.302,9.95
2023-09-07,26255.0,1648.11,0.505,217.1,19.92,0.2579,0.07917,6.387,10.1
2023-09-08,25910.5,1636.44,0.505,214.7,19.61,0.2544,0.07915,6.28,9.93
2023-09-09,25901.61,1635.54,0.5038,214.1,19.44,0.2533,0.07917,6.165,9.84
2023-09-10,25841.61,1617.42,0.4969,212.4,18.24,0.249,0.0783,6.015,9.47
2023-09-11,25162.52,1551.85,0.4744,206.1,17.72,0.2421,0.07755,5.829,9.23
2023-09-12,25840.1,1592.97,0.4804,210.7,17.92,0.2455,0.08075,5.957,9.22
2023-09-13,26222.0,1607.62,0.4832,212.5,18.4,0.2487,0.08123,6.02,9.29
2023-09-14,26522.73,1626.47,0.4892,212.2,18.85,0.2513,0.08377,6.151,9.4
2023-09-15,26600.0,1641.29,0.5005,214.1,19.14,0.2505,0.08405,6.367,9.43
2023-09-16,26559.67,1634.4,0.4998,214.9,19.12,0.2503,0.08352,6.281,9.38
2023-09-17,26527.51,1622.48,0.4925,216.5,18.81,0.2471,0.08334,6.146,9.1
2023-09-18,26762.51,1636.66,0.503,216.0,19.64,0.2516,0.08388,6.567,9.11
2023-09-19,27210.26,1643.12,0.514,217.2,20.03,0.2548,0.08455,6.846,9.21
2023-09-20,27125.0,1622.26,0.5212,214.4,20.29,0.2517,0.08444,6.905,9.05
2023-09-21,26568.08,1583.94,0.5071,210.8,19.46,0.2449,0.08301,6.664,8.83
2023-09-22,26580.14,1593.08,0.5122,211.1,19.43,0.2449,0.08334,6.958,8.87
2023-09-23,26575.96,1593.86,0.5076,210.5,19.49,0.2461,0.08362,7.189,8.9
2023-09-24,26248.38,1580.71,0.5021,208.3,19.36,0.2427,0.0836,6.972,8.78
2023-09-25,26304.81,1588.33,0.5056,209.9,19.39,0.2459,0.08466,7.494,8.95
2023-09-26,26221.67,1594.01,0.5019,212.6,19.03,0.2455,0.08471,7.356,9.04
2023-09-27,26372.99,1598.64,0.4993,212.0,19.14,0.2446,0.0855,7.645,8.92
2023-09-28,27021.39,1652.99,0.5098,215.0,19.96,0.2489,0.08675,7.807,9.27
2023-09-29,26906.96,1667.45,0.5215,215.2,20.28,0.2494,0.08912,7.946,9.17
2023-09-30,26962.56,1670.89,0.5149,214.6,21.37,0.254,0.0886,8.191,9.24
2023-10-01,27992.57,1733.79,0.5241,218.2,23.87,0.2659,0.09011,8.054,9.75
2023-10-02,27494.51,1662.4,0.5123,214.6,23.37,0.2591,0.08744,7.47,9.31
2023-10-03,27426.46,1656.88,0.539,213.5,23.6,0.261,0.09071,7.409,9.42
2023-10-04,27778.57,1646.58,0.5326,213.4,23.13,0.2589,0.08891,7.674,10.1
2023-10-05,27410.39,1611.79,0.5227,210.6,22.7,0.2602,0.08824,7.465,10.14
2023-10-06,27931.09,1645.03,0.5255,213.4,23.41,0.2646,0.08719,7.639,10.66
2023-10-07,27956.67,1633.57,0.5216,212.3,23.3,0.2587,0.08808,7.524,10.35
2023-10-08,27917.05,1632.84,0.5174,211.4,23.22,0.2563,0.08802,7.673,10.09
2023-10-09,27590.12,1580.13,0.5027,205.8,22.1,0.2513,0.08613,7.276,9.54
2023-10-10,27390.12,1567.63,0.4965,208.6,22.11,0.249,0.08622,7.259,9.53
2023-10-11,26875.52,1566.87,0.4888,206.6,22.01,0.2481,0.08603,7.391,9.3
2023-10-12,26759.63,1539.61,0.483,205.1,21.28,0.246,0.08481,7.197,9.12
2023-10-13,26862.0,1552.16,0.4851,206.1,21.84,0.2458,0.08549,7.256,9.15
2023-10-14,26852.48,1554.94,0.4865,206.5,22.0,0.247,0.08501,7.331,9.15
2023-10-15,27154.15,1557.77,0.4874,209.7,21.93,0.2473,0.08667,7.423,9.17
2023-10-16,28500.78,1599.42,0.4978,214.6,23.95,0.2513,0.08885,7.525,9.4
2023-10-17,28395.91,1565.01,0.4912,211.4,23.93,0.2463,0.08854,7.32,9.1
2023-10-18,28320.0,1563.44,0.4878,210.2,23.42,0.243,0.08915,7.356,8.91
2023-10-19,28713.71,1566.57,0.5197,211.2,24.93,0.2469,0.08999,7.304,9.06
2023-10-20,29669.04,1603.89,0.5149,212.1,27.03,0.2512,0.09074,7.57,9.22
2023-10-21,29909.8,1628.94,0.5208,214.2,29.32,0.2586,0.0916,8.914,9.63
2023-10-22,29992.46,1663.7,0.5226,217.8,29.05,0.2639,0.09031,10.19,10.09
2023-10-23,33069.99,1765.46,0.5475,228.5,31.88,0.2807,0.09219,10.577,10.58
2023-10-24,33922.73,1784.98,0.5588,225.2,30.17,0.2792,0.09236,10.372,10.32
2023-10-25,34496.05,1787.15,0.5552,222.1,32.44,0.2808,0.09351,11.058,10.52
2023-10-26,34151.66,1803.38,0.5533,223.2,32.77,0.2872,0.09285,10.928,11.05
2023-10-27,33892.02,1779.4,0.543,224.1,31.73,0.2893,0.09353,11.185,10.59
2023-10-28,34081.0,1776.2,0.5446,225.7,31.63,0.2909,0.09433,10.923,10.97
2023-10-29,34525.89,1795.14,0.5561,227.1,32.83,0.2954,0.09489,11.081,11.37
2023-10-30,34474.73,1809.04,0.578,228.0,34.94,0.3031,0.09558,11.22,11.46
2023-10-31,34639.77,1814.67,0.5996,226.2,38.4,0.293,0.09715,11.353,11.33
2023-11-01,35421.43,1846.99,0.6085,227.9,41.15,0.3071,0.10014,11.638,12.23
2023-11-02,34941.59,1800.8,0.6054,231.9,40.23,0.323,0.09922,11.007,11.88
2023-11-03,34716.78,1832.71,0.6121,230.2,39.45,0.3292,0.09722,11.46,12.11
2023-11-04,35062.07,1855.54,0.6149,237.1,42.41,0.3278,0.09765,11.496,12.22
2023-11-05,35011.88,1891.71,0.6607,244.0,41.15,0.3419,0.09808,12.231,12.35
2023-11-06,35046.09,1900.95,0.7148,255.1,42.16,0.3624,0.09765,12.984,13.08
2023-11-07,35399.12,1885.27,0.685,246.2,42.93,0.3512,0.09658,13.04,12.81
2023-11-08,35624.72,1888.12,0.6869,246.7,43.13,0.3577,0.09833,14.919,12.99
2023-11-09,36701.09,2121.32,0.6665,251.6,45.29,0.3684,0.09889,14.603,12.96
2023-11-10,37301.63,2077.72,0.6595,251.0,56.67,0.3859,0.10622,15.493,14.74
2023-11-11,37130.0,2053.17,0.6626,251.5,56.34,0.3844,0.108,16.477,16.79
2023-11-12,37064.13,2044.68,0.6613,247.4,56.28,0.3834,0.10851,16.025,18.98
2023-11-13,36462.93,2053.65,0.6702,241.1,51.6,0.3568,0.10688,14.358,16.12
2023-11-14,35551.19,1979.39,0.6296,242.3,56.81,0.3579,0.10222,13.945,17.05
2023-11-15,37858.2,2058.48,0.6481,253.7,65.43,0.3788,0.10406,15.027,20.7
2023-11-16,36163.51,1961.77,0.6119,242.7,57.8,0.3706,0.10233,13.866,21.71
2023-11-17,36613.92,1960.82,0.6133,244.9,58.51,0.3671,0.10371,13.702,21.94
2023-11-18,36568.1,1962.6,0.6106,244.8,58.56,0.3772,0.1029,13.75,21.99
2023-11-19,37359.86,2011.47,0.6258,246.4,61.1,0.384,0.10349,14.908,22.85
2023-11-20,37448.78,2021.4,0.6122,253.1,56.57,0.3804,0.10096,14.477,20.85
2023-11-21,35741.65,1933.01,0.5788,225.5,51.65,0.3566,0.09612,13.359,19.02
2023-11-22,37408.34,2063.21,0.6109,236.1,57.56,0.3805,0.10115,14.212,20.78
2023-11-23,37294.28,2062.2,0.6209,233.8,56.51,0.3873,0.10208,14.398,20.64
2023-11-24,37713.57,2080.84,0.6212,232.7,56.86,0.3862,0.10455,14.482,20.89
2023-11-25,37780.67,2083.09,0.6228,234.4,58.82,0.3941,0.10895,14.762,21.36
2023-11-26,37447.43,2062.33,0.6157,231.7,57.57,0.3873,0.10778,14.766,21.06
2023-11-27,37242.7,2027.5,0.6039,227.2,55.06,0.3777,0.10193,14.186,20.35
2023-11-28,37818.87,2048.14,0.6107,229.6,58.18,0.3858,0.10295,14.521,20.68
2023-11-29,37854.64,2028.81,0.6091,227.3,59.31,0.3816,0.10343,14.511,21.12
2023-11-30,37723.96,2051.96,0.6063,227.6,59.3,0.3759,0.10347,14.412,21.39
2023-12-01,38682.52,2087.24,0.6125,228.5,59.75,0.3844,0.10306,14.988,21.87
2023-12-02,39450.35,2164.74,0.6208,229.0,63.66,0.3976,0.10317,15.992,22.24
2023-12-03,39972.26,2192.95,0.6229,228.1,62.98,0.3949,0.10308,15.705,21.94
2023-12-04,41991.1,2243.37,0.6245,233.5,61.64,0.4068,0.10384,15.813,22.68
2023-12-05,44073.32,2293.33,0.621,231.2,61.03,0.4257,0.10356,15.729,24.54
2023-12-06,43762.69,2232.7,0.64,229.4,61.85,0.4429,0.10476,15.268,26.2
2023-12-07,43273.14,2355.73,0.6432,232.6,67.74,0.4555,0.10416,15.691,26.28
2023-12-08,44170.99,2358.72,0.6721,238.9,74.94,0.5454,0.10663,16.925,30.44
2023-12-09,43713.6,2340.49,0.6584,237.7,72.3,0.5791,0.10664,16.196,31.91
2023-12-10,43789.51,2352.39,0.6617,239.8,74.87,0.5948,0.10784,16.367,37.14
2023-12-11,41253.4,2225.12,0.6187,246.4,70.25,0.5507,0.10383,14.768,38.04
2023-12-12,41492.39,2203.46,0.6192,254.6,68.6,0.5784,0.10359,14.523,37.49
2023-12-13,42869.03,2260.16,0.6275,252.0,70.62,0.6675,0.1043,14.77,38.99
2023-12-14,43022.26,2315.32,0.6316,253.3,75.68,0.6433,0.106,15.37,39.3
2023-12-15,41940.3,2220.5,0.6156,244.9,72.51,0.6004,0.10156,14.281,39.71
2023-12-16,42278.03,2228.96,0.6203,244.4,73.72,0.6078,0.10282,14.32,42.22
2023-12-17,41374.65,2196.52,0.6103,238.8,70.87,0.5804,0.10203,14.013,40.62
2023-12-18,42657.8,2219.43,0.6125,241.7,74.42,0.6021,0.1009,14.674,41.16
2023-12-19,42275.99,2177.91,0.6047,252.9,73.0,0.5761,0.1006,14.1,39.74
2023-12-20,43668.93,2202.17,0.6171,260.3,82.21,0.5894,0.10273,14.253,43.46
2023-12-21,43861.8,2239.61,0.6241,272.1,93.84,0.6351,0.10463,15.305,45.97
2023-12-22,43969.04,2324.54,0.6244,271.1,97.9,0.6226,0.10508,15.479,45.35
2023-12-23,43702.16,2308.2,0.6195,271.0,107.88,0.613,0.10676,15.682,48.05
2023-12-24,42991.5,2264.05,0.6121,264.5,112.45,0.5919,0.1062,15.262,47.68
2023-12-25,43576.13,2271.35,0.6462,266.9,120.91,0.6242,0.10586,15.585,48.18
2023-12-26,42508.93,2230.88,0.6219,297.7,112.49,0.6087,0.10305,15.092,44.41
2023-12-27,43428.85,2378.35,0.634,324.1,106.91,0.6334,0.10534,16.709,42.39
2023-12-28,42563.76,2344.15,0.6346,322.6,101.8,0.6158,0.10545,16.005,39.8
2023-12-29,42066.95,2299.2,0.623,313.7,106.17,0.6083,0.1056,15.54,40.18
2023-12-30,42140.28,2291.68,0.6207,317.1,101.9,0.6011,0.10595,15.167,39.33
2023-12-31,42283.58,2281.87,0.6156,311.8,101.72,0.594,0.10764,14.941,38.55
2024-01-01,44179.55,2352.04,0.6294,313.5,109.91,0.6232,0.10772,15.548,41.94
2024-01-02,44946.91,2355.34,0.6246,312.2,106.73,0.605,0.10834,15.166,40.61
2024-01-03,42845.23,2209.72,0.5823,315.8,98.52,0.5569,0.10675,14.148,36.8
2024-01-04,44151.1,2267.11,0.5868,323.7,104.91,0.5699,0.10696,14.526,38.72
2024-01-05,44145.11,2268.78,0.5757,317.5,99.94,0.5414,0.10438,14.091,36.46
2024-01-06,43968.32,2240.78,0.5679,307.5,93.77,0.5227,0.10387,13.436,34.61
2024-01-07,43929.02,2221.42,0.5515,302.4,89.44,0.4945,0.1028,13.151,33.64
2024-01-08,46951.04,2330.44,0.5776,303.7,97.88,0.5412,0.1042,14.139,36.08
2024-01-09,46110.0,2344.29,0.5669,301.1,99.36,0.5124,0.10277,13.716,34.65
2024-01-10,46653.99,2584.38,0.6008,305.8,102.0,0.566,0.10524,15.072,38.53
2024-01-11,46339.16,2618.01,0.6019,308.2,99.9,0.582,0.10619,15.022,39.29
2024-01-12,42782.73,2522.54,0.5699,296.6,92.12,0.5476,0.10684,14.151,35.93
2024-01-13,42847.99,2578.19,0.5747,302.2,95.85,0.5491,0.11424,14.345,36.49
2024-01-14,41732.35,2472.87,0.5763,299.5,93.81,0.5251,0.11121,14.755,35.29
2024-01-15,42511.1,2511.78,0.5757,317.5,94.36,0.5276,0.10865,15.185,35.61
2024-01-16,43137.95,2587.4,0.5757,315.2,97.61,0.5356,0.10807,15.271,35.57
2024-01-17,42776.1,2530.19,0.5685,309.4,102.1,0.5282,0.10838,15.761,36.06
2024-01-18,41327.5,2470.81,0.552,313.0,94.4,0.5026,0.10813,14.658,33.59
2024-01-19,41659.03,2492.0,0.5443,314.7,93.62,0.5044,0.1105,16.118,32.73
2024-01-20,41696.04,2472.01,0.5534,317.2,92.88,0.516,0.11006,15.781,32.89
2024-01-21,41580.33,2457.05,0.5464,318.6,91.09,0.5032,0.10895,15.396,32.54
2024-01-22,39568.02,2314.2,0.5275,305.9,83.84,0.4786,0.10931,14.598,29.53
2024-01-23,39897.6,2242.6,0.5183,298.8,84.35,0.4773,0.10722,14.3,30.63
2024-01-24,40084.88,2235.02,0.5181,293.1,88.77,0.4765,0.10882,14.243,31.2
2024-01-25,39961.09,2218.64,0.5138,292.1,86.91,0.4666,0.11212,13.744,30.51
2024-01-26,41823.51,2267.68,0.5323,302.2,92.28,0.4849,0.11448,14.187,32.26
2024-01-27,42120.63,2267.94,0.5303,305.6,94.28,0.4862,0.11244,14.345,33.28
2024-01-28,42031.06,2256.9,0.5241,305.3,95.98,0.4903,0.11224,14.48,34.82
2024-01-29,43302.7,2317.6,0.5352,310.7,101.68,0.526,0.11304,15.004,36.06
2024-01-30,42941.1,2343.01,0.5107,307.6,101.4,0.5136,0.11206,15.475,35.22
2024-01-31,42580.0,2283.14,0.5033,300.5,96.96,0.4976,0.11226,15.429,33.17
2024-02-01,43082.94,2304.28,0.5058,300.2,97.81,0.5078,0.11564,17.19,33.85
2024-02-02,43200.0,2309.06,0.5105,301.4,100.58,0.5146,0.11629,17.828,36.76
2024-02-03,43011.09,2296.49,0.5186,299.7,97.96,0.5124,0.11724,17.658,35.95
2024-02-04,42582.88,2289.79,0.5032,304.7,95.49,0.4934,0.11843,18.153,34.87
2024-02-05,42708.7,2301.83,0.5069,301.2,95.66,0.4944,0.11898,19.164,34.55
2024-02-06,43098.95,2372.64,0.505,302.7,96.88,0.4983,0.12101,18.287,34.16
2024-02-07,44349.6,2425.1,0.5138,307.3,101.14,0.5022,0.1236,18.817,35.28
2024-02-08,45288.65,2419.55,0.5147,319.2,102.76,0.5304,0.12189,18.212,35.42
2024-02-09,47132.77,2486.56,0.5262,324.0,106.94,0.5407,0.1237,18.47,38.0
2024-02-10,47751.09,2500.24,0.5239,323.0,109.01,0.5515,0.12436,19.084,40.2
2024-02-11,48299.99,2507.21,0.5261,320.7,107.46,0.5414,0.12422,20.146,39.72
2024-02-12,49917.27,2659.99,0.5315,327.8,111.64,0.5592,0.125,20.465,40.97
2024-02-13,49699.59,2639.99,0.5247,324.7,112.48,0.5449,0.12687,19.87,39.74
2024-02-14,51795.17,2774.81,0.5378,333.9,116.97,0.5768,0.12956,20.24,42.22
2024-02-15,51880.0,2822.59,0.5622,354.2,113.5,0.6087,0.13104,19.932,41.55
2024-02-16,52124.11,2801.8,0.5643,360.4,110.33,0.5986,0.13282,19.551,40.26
2024-02-17,51642.64,2785.93,0.5496,352.9,108.92,0.6096,0.1359,20.032,39.76
2024-02-18,52137.67,2881.2,0.5571,349.8,112.24,0.6193,0.13518,20.119,40.29
2024-02-19,51774.73,2944.8,0.5626,351.6,111.53,0.6308,0.13636,19.832,39.51
2024-02-20,52258.82,3014.81,0.5622,354.6,108.31,0.6216,0.13921,19.281,38.49
2024-02-21,51849.39,2967.9,0.5491,379.2,105.03,0.5988,0.13971,18.594,37.61
2024-02-22,51288.42,2971.4,0.541,382.6,101.76,0.5858,0.13901,18.121,36.78
2024-02-23,50744.15,2922.24,0.5342,375.5,99.9,0.5824,0.13817,17.935,35.92
2024-02-24,51568.22,2992.62,0.545,381.7,104.01,0.5969,0.13742,18.533,36.76
2024-02-25,51728.85,3112.59,0.5425,388.5,103.47,0.5914,0.13765,18.722,37.46
2024-02-26,54476.47,3175.94,0.5506,401.6,109.9,0.6191,0.13983,19.083,39.29
2024-02-27,57037.34,3242.36,0.5861,394.6,108.36,0.6239,0.14288,19.023,39.26
2024-02-28,62432.1,3383.1,0.575,414.6,119.03,0.6287,0.14214,19.43,40.33
2024-02-29,61130.98,3340.09,0.5867,399.4,125.68,0.6547,0.14049,19.274,40.97
2024-03-01,62387.9,3433.43,0.6013,407.4,129.43,0.7195,0.14148,20.051,42.67
2024-03-02,61987.28,3421.4,0.6442,410.9,130.02,0.7416,0.1412,21.398,44.35
2024-03-03,63113.97,3487.81,0.6271,414.5,130.16,0.7279,0.14065,20.507,42.58
2024-03-04,68245.71,3627.76,0.6477,418.4,133.27,0.7701,0.14026,20.416,43.08
2024-03-05,63724.01,3553.65,0.5912,394.1,125.31,0.6923,0.13585,18.973,39.43
2024-03-06,66074.04,3818.59,0.6121,429.4,130.79,0.7349,0.13775,20.085,41.56
2024-03-07,66823.17,3868.76,0.627,474.6,143.82,0.7427,0.13709,20.091,43.2
2024-03-08,68124.19,3883.36,0.62,485.8,144.79,0.7228,0.13662,19.699,42.61
2024-03-09,68313.27,3905.21,0.6197,488.3,144.29,0.7416,0.13579,19.972,42.92
2024-03-10,68955.88,3878.47,0.608,528.9,144.39,0.7166,0.13377,21.68,42.05
2024-03-11,72078.1,4064.8,0.723,523.0,148.83,0.7754,0.13372,21.277,49.09
2024-03-12,71452.01,3979.96,0.688,537.5,151.05,0.7481,0.13142,20.704,55.48
2024-03-13,73072.41,4004.79,0.6891,630.5,163.9,0.7638,0.13194,20.751,54.79
2024-03-14,71388.94,3881.7,0.669,603.2,176.65,0.7509,0.12913,20.88,53.95
2024-03-15,69499.85,3742.19,0.6342,632.7,183.95,0.7274,0.12633,19.63,58.36
2024-03-16,65300.63,3523.09,0.6031,576.4,182.05,0.6591,0.12527,18.115,53.44
2024-03-17,68393.48,3644.71,0.6191,571.7,201.86,0.6814,0.12624,18.666,58.45
2024-03-18,67609.99,3520.46,0.6453,555.4,195.92,0.6603,0.12408,18.301,60.65
2024-03-19,61937.4,3158.64,0.5845,507.7,169.82,0.5864,0.11244,16.805,53.63
2024-03-20,67840.51,3516.53,0.6107,556.8,191.77,0.6396,0.12071,18.412,57.06
2024-03-21,65501.27,3492.85,0.6404,553.8,179.46,0.6318,0.12115,18.458,53.82
2024-03-22,63796.64,3336.35,0.6115,553.8,175.21,0.6147,0.11737,18.367,53.44
2024-03-23,63990.01,3329.53,0.6167,551.9,172.65,0.6232,0.11823,18.063,53.45
2024-03-24,67209.99,3454.98,0.6325,567.7,183.88,0.6468,0.12014,18.518,55.68
2024-03-25,69880.01,3590.42,0.6406,587.0,188.99,0.6567,0.12043,19.375,57.76
2024-03-26,69988.0,3587.33,0.6317,580.4,190.46,0.665,0.12079,20.007,55.78
2024-03-27,69469.99,3501.19,0.6118,574.3,186.33,0.6478,0.11933,19.289,54.1
2024-03-28,70780.6,3560.49,0.6244,583.4,189.63,0.6511,0.12044,19.148,54.63
2024-03-29,69850.54,3509.74,0.6301,612.5,192.01,0.6643,0.11989,18.967,53.33
2024-03-30,69582.18,3505.64,0.6212,600.7,194.2,0.6436,0.12256,18.933,52.93
2024-03-31,71280.01,3645.29,0.6292,606.7,202.45,0.6501,0.12296,19.171,54.06
